sample,csi_mean,csi_std,csi_energy,zero_fraction
163,29.313588950783014,27.347635635580964,1607.1796720319658,0.1484375
164,29.3130339756608,26.419614885692614,1557.2500115665553,0.1484375
165,29.540278058499098,27.659002317681377,1637.6484369829468,0.1484375
166,29.90310899913311,28.057964481944516,1681.4452986840956,0.1484375
167,29.64410237595439,27.232517261587354,1620.3828020787178,0.1484375
168,29.39845173805952,27.4511743948815,1617.8359402532126,0.1484375
169,29.111921716481447,27.50504040196972,1604.0312335405306,0.1484375
170,29.480293709784746,27.07148682087163,1601.9531159078006,0.1484375
171,29.42072957381606,27.611824579371564,1627.9921852576026,0.1484375
172,29.144115306437016,27.036640580709754,1580.3593908853777,0.1484375
173,29.228456933051348,27.292721091675414,1599.1953192752212,0.1484375
174,29.44004988670349,27.078197294606856,1599.9453060572441,0.1484375
175,29.811552740633488,27.94326395485504,1669.554677258273,0.1484375
176,29.259651638567448,26.487130673800007,1557.69530534128,0.1484375
177,29.423071965575218,27.323039099138917,1612.2656295044922,0.1484375
178,29.164715841412544,27.38066094297164,1600.2812437843124,0.1484375
179,29.60574909299612,28.012824586643383,1661.2187206794927,0.1484375
180,29.952067993581295,27.26416228336763,1640.460922105923,0.1484375
181,29.662044398486614,26.99766742822008,1608.7109244625663,0.1484375
182,29.550074074417353,27.75232541920286,1643.398443976886,0.1484375
183,29.691362962126732,27.8737580909447,1658.5234246612563,0.1484375
184,29.151364963501692,27.161601846222243,1587.5546940879776,0.1484375
185,29.97233222424984,27.548875801054134,1657.2812568627114,0.1484375
186,29.335073437541723,27.526839244514747,1618.273412379323,0.1484375
187,29.785045944154263,28.03401044932828,1673.0547037684275,0.1484375
188,29.254292763769627,27.29037332411076,1600.57812127768,0.1484375
189,28.849623057991266,27.104183611078792,1566.9375198112534,0.1484375
190,29.876859981566668,27.279767760725104,1636.8124914372365,0.1484375
191,29.510509226471186,27.4259829327562,1623.0546946334753,0.1484375
192,29.461367052048445,26.94794862654154,1594.1640837542477,0.1484375
193,29.010949030518532,27.391504778395344,1591.929697676199,0.1484375
194,26.169515002518892,23.082905795942413,1217.6640554514133,0.1484375
195,29.985813945531845,27.233498467923052,1640.8124767784193,0.1484375
196,29.56524071097374,27.028450967610073,1604.6406200063211,0.1484375
197,29.70331436023116,27.723280743245734,1650.8671791515344,0.1484375
198,29.506960045546293,27.23342839469107,1612.3203132582312,0.1484375
199,29.55633718147874,27.43901400179904,1626.4765569761864,0.1484375
200,29.086161557585,26.576597153583315,1552.3203104177883,0.1484375
201,5.468775440007448,6.899297734363918,77.50781404062775,0.59375
202,29.80456405878067,27.246567981610262,1630.6875055104701,0.1484375
203,29.580817691981792,27.507644834985285,1631.6952996939558,0.1484375
204,29.28113602846861,27.29851286577916,1602.5937318007925,0.1484375
205,29.65616850182414,26.98371815620335,1607.6093757420044,0.1484375
206,29.11702475696802,27.31964345473766,1594.1640491918788,0.1484375
207,29.273718379437923,26.519792879430366,1560.250002126527,0.1484375
208,30.017562191933393,27.663022596994008,1666.29685914839,0.1484375
209,28.83047466725111,26.437703673209093,1530.1484450514217,0.1484375
210,29.0092462785542,26.65115258637147,1551.8203038318657,0.1484375
211,30.06396644935012,28.196189623279373,1698.867187939577,0.1484375
212,29.179445005953312,27.285767514073882,1595.9531196875432,0.1484375
213,29.884323205798864,27.827971179460263,1667.4687534335199,0.1484375
214,29.89491493627429,27.024965275133617,1624.0546871692536,0.1484375
215,29.053207147866488,27.064106295680777,1576.5546951607485,0.1484375
216,29.807988937944174,27.201350559981258,1628.4296768115948,0.1484375
217,29.289639230817556,26.5279894302561,1561.617189483226,0.1484375
218,29.62252163141966,26.984630027182327,1605.6640455078357,0.1484375
219,29.658443450927734,27.14504193601227,1616.476569639743,0.1484375
220,29.163261368870735,27.433945491042344,1603.117178874551,0.1484375
221,29.616734508424997,27.097866167675125,1611.4453137837645,0.1484375
222,29.79238874465227,27.064872245128925,1620.0937367576335,0.1484375
